XS YS
-28359.67585965559 -33594.579500156695
-28367.76800750466 -33612.10714365846
-28375.85838483613 -33629.63686265592
-28383.946991708613 -33647.16865600239
-28392.033828180953 -33664.702522552005
-28400.118894312207 -33682.238461159715
-28408.202190161664 -33699.776470681296
-28416.28371578884 -33717.316549973315
-28424.363471253455 -33734.85869789317
-28432.441456615474 -33752.40291329907
-28440.517671935064 -33769.949195050016
-28448.592117272623 -33787.49754200585
-28456.664792688767 -33805.04795302719
-28464.73569824433 -33822.6004269755
-28472.80483400037 -33840.15496271303
-28480.872200018162 -33857.711559102834
-28488.937796359194 -33875.270215008786
-28497.00162308518 -33892.830929295575
-28505.063680258045 -33910.39370082866
-28513.123967939933 -33927.95852847434
-28521.182486193207 -33945.5254110997
-28529.239235080444 -33963.09434757263
-28537.294214664435 -33980.66533676184
-28545.347425008185 -33998.23837753682
-28553.398866174917 -34015.81346876787
-28561.44853822807 -34033.39060932609
-28569.496441231287 -34050.96979808337
-28577.542575248437 -34068.55103391242
-28585.58694034359 -34086.13431568674
-28593.629536581037 -34103.719642280616
-28601.670364025278 -34121.30701256914
-28609.709422741023 -34138.8964254282
-28617.746712793192 -34156.48787973447
-28625.782234246915 -34174.08137436544
-28633.815987167534 -34191.676908199384
-28641.847971620602 -34209.274480115346
-28649.87818767188 -34226.874088993194
-28657.90663538733 -34244.47573371358
-28665.933314833135 -34262.07941315794
-28673.958226075672 -34279.6851262085
-28681.981369181536 -34297.29287174828
-28690.00274421752 -34314.90264866109
-28698.02235125063 -34332.51445583152
-28706.04019034808 -34350.12829214497
-28714.05626157728 -34367.744156487584
-28722.07056500585 -34385.36204774634
-28730.083100701613 -34402.981964808976
-28738.093868732598 -34420.60390656401
-28746.102869167033 -34438.227871900745
-28754.110102073355 -34455.85385970929
-28762.1155675202 -34473.48186888051
-28770.119265576406 -34491.11189830606
-28778.12119631101 -34508.743946878385
-28786.12135979326 -34526.37801349069
-28794.119756092587 -34544.01409703698
-28802.116385278645 -34561.65219641203
-28810.11124742127 -34579.29231051141
-28818.104342590508 -34596.93443823142
-28826.095670856594 -34614.57857846919
-28834.085232289974 -34632.2247301226
-28842.073026961276 -34649.87289209031
-28850.05905494134 -34667.52306327175
-28858.0433163012 -34685.17524256713
-28866.02581111208 -34702.82942887743
-28874.006539445403 -34720.4856211044
-28881.985501372797 -34738.14381815058
-28889.962696966075 -34755.80401891925
-28897.93812629725 -34773.46622231448
-28905.91178943852 -34791.1304272411
-28913.883686462294 -34808.796632604724
-28921.85381744116 -34826.46483731173
-28929.822182447908 -34844.13504026925
-28937.788781555515 -34861.80724038519
-28945.753614837155 -34879.48143656823
-28953.71668236619 -34897.157627727815
-28961.677984216174 -34914.83581277414
-28969.637520460856 -34932.51599061817
-28977.59529117417 -34950.19816017164
-28985.551296430247 -34967.882320347046
-28993.5055363034 -34985.568470057646
-29001.45801086814 -35003.25660821745
-29009.40872019916 -35020.94673374124
-29017.357664371346 -35038.638845544556
-29025.304843459766 -35056.33294254369
-29033.250257539683 -35074.0290236557
-29041.19390668654 -35091.7270877984
-29049.13579097598 -35109.42713389036
-29057.07591048381 -35127.129160850905
-29065.014265286045 -35144.83316760012
-29072.950855458876 -35162.539153058846
-29080.885681078675 -35180.24711614867
-29088.818742222007 -35197.957055791936
-29096.750038965616 -35215.66897091174
-29104.679571386434 -35233.38286043195
-29112.60733956157 -35251.09872327716
-29120.533343568324 -35268.81655837272
-29128.457583484174 -35286.53636464472
-29136.38005938678 -35304.25814102004
-29144.300771353992 -35321.98188642627
-29152.219719463825 -35339.707599791764
-29160.136903794486 -35357.43528004562
-29168.05232442436 -35375.164926117686
-29175.965981432015 -35392.89653693855
-29183.877874896196 -35410.63011143954
-29191.788004895832 -35428.36564855275
-29199.696371510025 -35446.10314721101
-29207.602974818055 -35463.84260634788
-29215.507814899385 -35481.58402489767
-29223.410891833653 -35499.32740179544
-29231.312205700673 -35517.07273597699
-29239.21175658044 -35534.820026378846
-29247.10954455312 -35552.5692719383
-29255.005569699064 -35570.32047159336
-29262.89983209879 -35588.073624282784
-29270.792331832992 -35605.82872894606
-29278.683068982544 -35623.58578452342
-29286.57204362849 -35641.34478995584
-29294.45925585205 -35659.10574418501
-29302.344705734617 -35676.868646153394
-29310.228393357764 -35694.63349480414
-29318.11031880322 -35712.400289081175
-29325.990482152905 -35730.16902792913
-29333.868883488904 -35747.93971029337
-29341.745522893467 -35765.71233512003
-29349.620400449025 -35783.48690135592
-29357.493516238177 -35801.26340794863
-29365.364870343692 -35819.041853846444
-29373.234462848508 -35836.8222379984
-29381.102293835735 -35854.60455935426
-29388.968363388653 -35872.3888168645
-29396.832671590702 -35890.175009480336
-29404.695218525503 -35907.9631361537
-29412.55600427684 -35925.75319583727
-29420.415028928666 -35943.54518748444
-29428.272292565096 -35961.339110049325
-29436.127795270422 -35979.13496248676
-29443.981537129093 -35996.93274375231
-29451.83351822573 -36014.73245280227
-29459.683738645115 -36032.534088593646
-29467.532198472203 -36050.33765008416
-29475.37889779211 -36068.143136232284
-29483.223836690115 -36085.95054599718
-29491.067015251658 -36103.75987833874
-29498.908433562356 -36121.57113221758
-29506.748091707977 -36139.38430659502
-29514.58598977446 -36157.19940043312
-29522.4221278479 -36175.01641269464
-29530.256506014564 -36192.83534234306
-29538.089124360868 -36210.65618834258
-29545.9199829734 -36228.478949658114
-29553.749081938906 -36246.303625255285
-29561.576421344296 -36264.13021410043
-29569.402001276638 -36281.9587151606
-29577.225821823155 -36299.78912740357
-29585.047883071238 -36317.62144979782
-29592.868185108433 -36335.45568131254
-29600.686728022447 -36353.29182091762
-29608.503511901148 -36371.12986758368
-29616.318536832558 -36388.96982028204
-29624.131802904856 -36406.81167798471
-29631.943310206385 -36424.65543966445
-29639.75305882564 -36442.50110429469
-29647.561048851276 -36460.34867084959
-29655.367280372102 -36478.19813830401
-29663.17175347708 -36496.049505633506
-29670.974468255336 -36513.90277181434
-29678.77542479615 -36531.75793582349
-29686.57462318895 -36549.61499663862
-29694.372063523326 -36567.47395323812
-29702.16774588902 -36585.33480460107
-29709.961670375924 -36603.19754970725
-29717.753837074088 -36621.06218753714
-29725.544246073718 -36638.92871707193
-29733.332897465167 -36656.79713729351
-29741.11979133894 -36674.66744718445
-29748.904927785705 -36692.53964572804
-29756.688306896263 -36710.413731908244
-29764.469928761588 -36728.28970470976
-29772.249793472787 -36746.167563117946
-29780.027901121128 -36764.04730611888
-29787.804251798025 -36781.92893269933
-29795.578845595046 -36799.812441846756
-29803.351682603905 -36817.6978325493
-29811.122762916468 -36835.58510379582
-29818.892086624746 -36853.474254575856
-29826.6596538209 -36871.36528387963
-29834.425464597247 -36889.258190698085
-29842.189519046242 -36907.15297402283
-29849.95181726049 -36925.04963284616
-29857.71235933275 -36942.94816616108
-29865.471145355914 -36960.84857296127
-29873.228175423035 -36978.75085224112
-29880.983449627303 -36996.655002995685
-29888.736968062058 -37014.56102422071
-29896.488730820784 -37032.468914912635
-29904.238737997108 -37050.378674068575
-29911.986989684807 -37068.29030068634
-29919.733485977802 -37086.203793764435
-29927.478226970154 -37104.119152302024
-29935.221212756067 -37122.03637529897
-29942.962443429897 -37139.955461755824
-29950.701919086132 -37157.87641067381
-29958.439639819408 -37175.799221054825
-29966.175605724504 -37193.72389190147
-29973.909816896343 -37211.65042221701
-29981.642273429985 -37229.5788110054
-29989.372975420636 -37247.509057271265
-29997.101922963637 -37265.44116001992
-30004.829116154477 -37283.37511825734
-30012.55455508878 -37301.31093099019
-30020.27823986231 -37319.24859722582
-30028.000170570973 -37337.18811597225
-30035.720347310813 -37355.12948623816
-30043.438770178018 -37373.07270703293
-30051.15543926891 -37391.0177773666
-30058.870354679948 -37408.96469624988
-30066.58351650773 -37426.913462694174
-30074.294924848997 -37444.864075711535
-30082.00457980062 -37462.8165343147
-30089.712481459614 -37480.77083751707
-30097.41862992312 -37498.72698433274
-30105.123025288423 -37516.68497377644
-30112.82566765295 -37534.6448048636
-30120.52655711425 -37552.6064766103
-30128.225693770022 -37570.5699880333
-30135.923077718086 -37588.53533815002
-30143.618709056405 -37606.50252597855
-30151.31258788308 -37624.47155053764
-30159.004714296334 -37642.44241084673
-30166.695088394532 -37660.4151059259
-30174.38371027617 -37678.38963479591
-30182.070580039883 -37696.36599647817
-30189.75569778443 -37714.34418999477
-30197.43906360871 -37732.32421436845
-30205.120677611743 -37750.30606862262
-30212.800539892698 -37768.28975178136
-30220.47865055086 -37786.275262869385
-30228.15500968565 -37804.2626009121
-30235.82961739663 -37822.25176493555
-30243.502473783476 -37840.24275396645
-30251.173578946007 -37858.23556703217
-30258.842932984164 -37876.23020316075
-30266.51053599802 -37894.22666138087
-30274.176388087777 -37912.22494072187
-30281.84048935377 -37930.22504021376
-30289.502839896453 -37948.226958887186
-30297.16343981642 -37966.230695773476
-30304.822289214386 -37984.23624990459
-30312.479388191197 -38002.24362031316
-30320.134736847824 -38020.252806032455
-30327.788335285368 -38038.26380609641
-30335.44018360505 -38056.276619539596
-30343.090281908226 -38074.29124539726
-30350.738630296375 -38092.30768270528
-30358.385228871095 -38110.3259305002
-30366.03007773412 -38128.34598781919
-30373.67317698731 -38146.36785370012
-30381.31452673264 -38164.39152718145
-30388.954127072215 -38182.41700730231
-30396.591978108263 -38200.4442931025
-30404.22807994314 -38218.47338362244
-30411.862432679318 -38236.504277903216
-30419.4950364194 -38254.53697498654
-30427.12589126611 -38272.57147391479
-30434.754997322292 -38290.607773730975
-30442.382354690915 -38308.64587347875
-30450.00796347507 -38326.68577220243
-30457.631823777963 -38344.72746894695
-30465.253935702938 -38362.7709627579
-30472.874299353447 -38380.81625268152
-30480.492914833067 -38398.86333776467
-30488.109782245487 -38416.91221705487
-30495.724901694535 -38434.962889600276
-30503.338273284142 -38453.01535444968
-30510.949897118368 -38471.069610652514
-30518.559773301386 -38489.125657258846
-30526.167901937493 -38507.183493319404
-30533.774283131104 -38525.24311788552
-30541.378916986756 -38543.30453000918
-30548.981803609095 -38561.36772874302
-30556.58294310289 -38579.43271314028
-30564.18233557303 -38597.49948225486
-30571.779981124524 -38615.568035141296
-30579.375879862488 -38633.638370854744
-30586.970031892164 -38651.710488451004
-30594.562437318906 -38669.7843869865
-30602.15309624818 -38687.8600655183
-30609.74200878558 -38705.937523104105
-30617.329175036804 -38724.01675880223
-30624.914595107675 -38742.09777167163
-30632.498269104122 -38760.1805607719
-30640.080197132193 -38778.265125163256
-30647.66037929805 -38796.35146390654
-30655.238815707973 -38814.43957606323
-30662.81550646835 -38832.52946069543
-30670.390451685686 -38850.62111686586
-30677.963651466598 -38868.7145436379
-30685.535105917817 -38886.809740075514
-30693.104815146187 -38904.906705243324
-30700.67277925866 -38923.00543820656
-30708.238998362307 -38941.10593803108
-30715.803472564305 -38959.20820378338
-30723.366201971952 -38977.31223453055
-30730.927186692643 -38995.41802934034
-30738.486426833897 -39013.525587281096
-30746.043922503333 -39031.63490742179
-30753.599673808694 -39049.74598883202
-30761.15368085782 -39067.85883058202
-30768.70594375867 -39085.97343174262
-30776.2564626193 -39104.089791385275
-30783.8052375479 -39122.20790858206
-30791.352268652736 -39140.32778240568
-30798.897556042208 -39158.449411929454
-30806.441099824817 -39176.57279622731
-30813.98290010917 -39194.69793437379
-30821.52295700399 -39212.82482544408
-30829.06127061809 -39230.95346851394
-30836.597841060415 -39249.083862659776
-30844.132668439994 -39267.21600695861
-30851.665752865974 -39285.349900488065
-30859.197094447612 -39303.48554232638
-30866.726693294266 -39321.62293155241
-30874.254549515397 -39339.762067245625
-30881.78066322058 -39357.9029484861
-30889.30503451949 -39376.04557435453
-30896.827663521908 -39394.189943932215
-30904.34855033772 -39412.33605630107
-30911.867695076915 -39430.483910543626
-30919.385097849594 -39448.633505743004
-30926.900758765954 -39466.78484098295
-30934.414677936296 -39484.937915347815
-30941.92685547103 -39503.09272792256
-30949.437291480663 -39521.24927779275
-30956.945986075814 -39539.407564044544
-30964.4529393672 -39557.56758576474
-30971.95815146563 -39575.72934204071
-30979.461622482035 -39593.892831960446
-30986.963352527433 -39612.05805461255
-30994.46334171295 -39630.225009086214
-31001.961590149815 -39648.39369447125
-31009.458097949348 -39666.564109858045
-31016.952865222982 -39684.73625433762
-31024.44589208225 -39702.91012700159
-31031.93717863878 -39721.085726942154
-31039.426725004294 -39739.263053252136
-31046.91453129063 -39757.44210502494
-31054.400597609714 -39775.622881354575
-31061.884924073576 -39793.80538133567
-31069.36751079434 -39811.98960406343
-31076.848357884235 -39830.175548633655
-31084.327465455586 -39848.363214142766
-31091.804833620816 -39866.552599687755
-31099.280462492447 -39884.743704366236
-31106.754352183096 -39902.9365272764
-31114.226502805483 -39921.13106751703
-31121.69691447242 -39939.327324187536
-31129.16558729682 -39957.52529638789
-31136.632521391686 -39975.72498321867
-31144.09771687013 -39993.92638378106
-31151.561173845344 -40012.12949717681
-31159.022892430632 -40030.33432250828
-31166.482872739383 -40048.54085887842
-31173.941114885085 -40066.74910539077
-31181.397618981322 -40084.959061149464
-31188.852385141774 -40103.170725259224
-31196.30541348021 -40121.38409682536
-31203.7567041105 -40139.59917495377
-31211.2062571466 -40157.81595875096
-31218.654072702575 -40176.03444732399
-31226.100150892566 -40194.25463978054
-31233.54449183082 -40212.47653522887
-31240.98709563167 -40230.7001327778
-31248.427962409547 -40248.92543153677
-31255.86709227897 -40267.152430615795
-31263.30448535456 -40285.381129125475
-31270.740141751015 -40303.61152617699
-31278.17406158314 -40321.84362088211
-31285.60624496582 -40340.07741235318
-31293.036692014037 -40358.312899703145
-31300.46540284287 -40376.55008204552
-31307.892377567474 -40394.788958494406
-31315.31761630311 -40413.02952816449
-31322.74111916512 -40431.27179017102
-31330.16288626894 -40449.515743629854
-31337.582917730095 -40467.76138765742
-31345.001213664204 -40486.00872137071
-31352.417774186964 -40504.257743887305
-31359.832599414174 -40522.508454325376
-31367.245689461717 -40540.760851803665
-31374.65704444556 -40559.01493544148
-31382.06666448177 -40577.27070435872
-31389.47454968649 -40595.528157675864
-31396.88070017596 -40613.78729451395
-31404.2851160665 -40632.04811399461
-31411.68779747453 -40650.31061524004
-31419.088744516543 -40668.57479737302
-31426.487957309128 -40686.840659516885
-31433.885435968954 -40705.10820079556
-31441.28118061279 -40723.37742033354
-31448.675191357474 -40741.6483172559
-31456.067468319943 -40759.92089068828
-31463.458011617215 -40778.19513975688
-31470.84682136639 -40796.471063588484
-31478.233897684662 -40814.74866131045
-31485.619240689306 -40833.027932050696
-31493.002850497684 -40851.30887493772
-31500.384727227232 -40869.59148910059
-31507.76487099549 -40887.87577366892
-31515.14328192006 -40906.161727772924
-31522.51996011865 -40924.449350543364
-31529.894905709036 -40942.73864111157
-31537.268118809083 -40961.02959860945
-31544.63959953674 -40979.32222216946
-31552.009348010037 -40997.61651092464
-31559.37736434709 -41015.912464008594
-31566.74364866609 -41034.21008055547
-31574.108201085324 -41052.5093597
-31581.47102172315 -41070.810300577476
-31588.832110698015 -41089.11290232375
-31596.191468128436 -41107.41716407525
-31603.549094133028 -41125.72308496893
-31610.904988830476 -41144.030664142345
-31618.259152339546 -41162.339900733605
-31625.61158477909 -41180.65079388136
-31632.96228626804 -41198.96334272483
-31640.311256925404 -41217.277546403806
-31647.658496870274 -41235.59340405863
-31655.004006221818 -41253.9109148302
-31662.34778509929 -41272.230077859975
-31669.68983362202 -41290.550892289975
-31677.03015190941 -41308.87335726277
-31684.368740080958 -41327.197471921485
-31691.705598256227 -41345.523235409826
-31699.040726554864 -41363.850646872015
-31706.37412509659 -41382.179705452865
-31713.70579400121 -41400.51041029773
-31721.0357333886 -41418.842760552514
-31728.363943378718 -41437.17675536368
-31735.6904240916 -41455.51239387825
-31743.01517564736 -41473.849675243786
-31750.338198166188 -41492.18859860841
-31757.659491768343 -41510.529163120795
-31764.979056574175 -41528.87136793017
-31772.2968927041 -41547.21521218631
-31779.613000278612 -41565.560695039545
-31786.927379418285 -41583.90781564075
-31794.240030243764 -41602.25657314134
-31801.55095287577 -41620.6069666933
-31808.8601474351 -41638.95899544917
-31816.16761404263 -41657.312658562
-31823.473352819306 -41675.667955185425
-31830.777363886147 -41694.024884473605
-31838.07964736425 -41712.383445581254
-31845.380203374785 -41730.74363766365
-31852.679032039 -41749.10545987658
-31859.97613347821 -41767.4689113764
-31867.271507813806 -41785.83399132002
-31874.565155167253 -41804.20069886487
-31881.857075660093 -41822.56903316894
-31889.147269413934 -41840.93899339076
-31896.435736550462 -41859.310578689394
-31903.72247719143 -41877.683788224465
-31911.007491458666 -41896.058621156124
-31918.290779474075 -41914.43507664508
-31925.57234135962 -41932.81315385257
-31932.852177237353 -41951.19285194037
-31940.13028722939 -41969.574170070795
-31947.406671457913 -41987.95710740671
-31954.681330045183 -42006.341663111525
-31961.954263113526 -42024.72783634917
-31969.22547078534 -42043.115626284125
-31976.494953183093 -42061.5050320814
-31983.762710429328 -42079.896052906544
-31991.028742646653 -42098.28868792566
-31998.29304995775 -42116.68293630536
-32005.55563248536 -42135.07879721282
-32012.81649035231 -42153.47626981572
-32020.075623681478 -42171.8753532823
-32027.333032595823 -42190.27604678133
-32034.588717218372 -42208.67834948211
-32041.842677672215 -42227.08226055447
-32049.09491408052 -42245.48777916878
-32056.34542656651 -42263.894904495945
-32063.594215253484 -42282.303635707394
-32070.841280264805 -42300.71397197509
-32078.08662172391 -42319.125912471536
-32085.330239754294 -42337.539456369755
-32092.572134479527 -42355.95460284331
-32099.812306023243 -42374.37135106628
-32107.05075450914 -42392.78970021329
-32114.287480060986 -42411.20964945947
-32121.522482802615 -42429.631197980525
-32128.755762857927 -42448.05434495264
-32135.987320350887 -42466.479089552544
-32143.217155405528 -42484.9054309575
-32150.44526814594 -42503.333368345295
-32157.67165869629 -42521.76290089423
-32164.8963271808 -42540.19402778316
-32172.11927372376 -42558.62674819144
-32179.340498449536 -42577.061061298955
-32186.56000148254 -42595.49696628612
-32193.777782947258 -42613.93446233387
-32200.99384296824 -42632.37354862366
-32208.208181670103 -42650.81422433748
-32215.42079917752 -42669.25648865785
-32222.631695615226 -42687.70034076778
-32229.84087110803 -42706.14577985082
-32237.048325780797 -42724.59280509105
-32244.25405975846 -42743.04141567306
-32251.458073166006 -42761.49161078196
-32258.660366128493 -42779.94338960338
-32265.860938771035 -42798.39675132348
-32273.059791218813 -42816.851695128935
-32280.256923597066 -42835.30822020693
-32287.4523360311 -42853.76632574517
-32294.646028646275 -42872.2260109319
-32301.83800156802 -42890.68727495585
-32309.02825492182 -42909.15011700629
-32316.216788833226 -42927.61453627299
-32323.403603427843 -42946.08053194624
-32330.588698831343 -42964.54810321685
-32337.772075169454 -42983.017249276156
-32344.953732567963 -43001.48796931598
-32352.133671152726 -43019.9602625287
-32359.31189104965 -43038.43412810716
-32366.4883923847 -43056.90956524475
-32373.66317528391 -43075.386573135365
-32380.836239873363 -43093.86515097341
-32388.007586279207 -43112.3452979538
-32395.177214627653 -43130.82701327196
-32402.34512504496 -43149.31029612385
-32409.511317657456 -43167.7951457059
-32416.67579259152 -43186.28156121509
-32423.83854997359 -43204.76954184887
-32430.99958993016 -43223.25908680524
-32438.158912587798 -43241.75019528269
-32445.31651807311 -43260.242866480214
-32452.472406512763 -43278.73709959732
-32459.62657803349 -43297.232893834014
-32466.779032762075 -43315.73024839083
-32473.929770825354 -43334.229162468786
-32481.078792350232 -43352.729635269425
-32488.226097463656 -43371.23166599478
-32495.371686292645 -43389.73525384741
-32502.51555896426 -43408.24039803036
-32509.65771560563 -43426.747097747175
-32516.798156343928 -43445.25535220193
-32523.93688130639 -43463.765160599185
-32531.073890620304 -43482.276522144006
-32538.20918441302 -43500.78943604197
-32545.34276281193 -43519.303901499145
-32552.4746259445 -43537.8199177221
-32559.60477393823 -43556.33748391792
-32566.733206920686 -43574.85659929419
-32573.859925019486 -43593.377263058974
-32580.984928362308 -43611.89947442085
-32588.108217076868 -43630.423232588895
-32595.229791290956 -43648.9485367727
-32602.3496511324 -43667.47538618234
-32609.467796729088 -43686.00378002839
-32616.584228208965 -43704.53371752192
-32623.698945700016 -43723.0651978745
-32630.811949330295 -43741.598220298205
-32637.923239227894 -43760.1327840056
-32645.03281552097 -43778.66888820974
-32652.140678337728 -43797.20653212418
-32659.24682780642 -43815.74571496299
-32666.351264055353 -43834.286435940725
-32673.453987212888 -43852.82869427241
-32680.55499740744 -43871.372489173584
-32687.654294767468 -43889.91781986029
-32694.75187942149 -43908.46468554905
-32701.847751498066 -43927.013085456885
-32708.94191112582 -43945.5630188013
-32716.034358433415 -43964.11448480031
-32723.12509354957 -43982.66748267241
-32730.214116603052 -44001.222011636586
-32737.30142772268 -44019.77807091231
-32744.387027037323 -44038.33565971955
-32751.470914675898 -44056.89477727877
-32758.55309076738 -44075.45542281093
-32765.633555440778 -44094.01759553744
-32772.71230882517 -44112.581294680254
-32779.78935104966 -44131.14651946178
-32786.86468224342 -44149.71326910491
-32793.93830253566 -44168.28154283304
-32801.01021205565 -44186.85133987007
-32808.0804109327 -44205.42265944034
-32815.148899296175 -44223.99550076871
-32822.215677275475 -44242.56986308052
-32829.28074500006 -44261.14574560159
-32836.34410259943 -44279.72314755823
-32843.40575020315 -44298.30206817723
-32850.46568794081 -44316.88250668588
-32857.52391594206 -44335.464462311924
-32864.580434336596 -44354.04793428362
-32871.63524325415 -44372.63292182969
-32878.68834282453 -44391.21942417935
-32885.73973317755 -44409.80744056229
-32892.789414443105 -44428.39697020868
-32899.83738675112 -44446.9880123492
-32906.88365023156 -44465.58056621495
-32913.928205014454 -44484.174631037575
-32920.97105122988 -44502.77020604917
-32928.012189007924 -44521.36729048231
-32935.05161847876 -44539.965883570054
-32942.089339772596 -44558.56598454594
-32949.12535301967 -44577.16759264397
-32956.159658350276 -44595.77070709865
-32963.192255894755 -44614.37532714496
-32970.22314578349 -44632.981452018335
-32977.25232814691 -44651.589080954705
-32984.279803115496 -44670.198213190466
-32991.30557081975 -44688.8088479625
-32998.32963139024 -44707.420984508164
-33005.35198495756 -44726.034622065294
-33012.372631652375 -44744.64975987219
-33019.39157160536 -44763.26639716763
-33026.40880494726 -44781.88453319086
-33033.424331808856 -44800.504167181614
-33040.43815232097 -44819.125298380095
-33047.45026661446 -44837.74792602697
-33054.46067482024 -44856.37204936339
-33061.46937706926 -44874.99766763097
-33068.476373492515 -44893.6247800718
-33075.481664221035 -44912.25338592844
-33082.4852493859 -44930.88348444392
-33089.48712911823 -44949.51507486175
-33096.487303549184 -44968.1481564259
-33103.485772809974 -44986.78272838081
-33110.482537031836 -45005.418789971394
-33117.47759634606 -45024.056340443036
-33124.47095088398 -45042.69537904158
-33131.46260077696 -45061.33590501334
-33138.45254615641 -45079.9779176051
-33145.44078715377 -45098.621416064125
-33152.42732390054 -45117.26639963812
-33159.412156528255 -45135.91286757529
-33166.39528516849 -45154.56081912427
-33173.37670995285 -45173.21025353419
-33180.35643101299 -45191.861170054624
-33187.3344484806 -45210.513567935624
-33194.31076248742 -45229.1674464277
-33201.285373165214 -45247.822804781834
-33208.258280645794 -45266.47964224947
-33215.22948506101 -45285.1379580825
-33222.19898654276 -45303.797751533304
-33229.166785222966 -45322.4590218547
-33236.13288123359 -45341.12176829999
-33243.09727470665 -45359.78599012294
-33250.05996577418 -45378.45168657774
-33257.02095456827 -45397.118856919085
-33263.980241221034 -45415.7875004021
-33270.93782586464 -45434.45761628239
-33277.89370863128 -45453.129203816
-33284.84788965319 -45471.80226225947
-33291.800369062636 -45490.47679086977
-33298.75114699194 -45509.15278890432
-33305.70022357345 -45527.83025562103
-33312.64759893954 -45546.509190278244
-33319.593273222636 -45565.18959213477
-33326.5372465552 -45583.871460449875
-33333.47951906972 -45602.55479448328
-33340.42009089873 -45621.23959349517
-33347.3589621748 -45639.92585674618
-33354.29613303055 -45658.6135834974
-33361.2316035986 -45677.302773010364
-33368.16537401164 -45695.993424547094
-33375.097444402374 -45714.68553737003
-33382.02781490355 -45733.37911074209
-33388.956485647956 -45752.07414392664
-33395.8834567684 -45770.770636187495
-33402.80872839776 -45789.46858678891
-33409.73230066891 -45808.16799499563
-33416.65417371478 -45826.86886007281
-33423.57434766833 -45845.57118128609
-33430.49282266255 -45864.27495790154
-33437.40959883047 -45882.9801891857
-33444.32467630515 -45901.68687440553
-33451.2380552197 -45920.395012828485
-33458.149735707244 -45939.10460372243
-33465.05971790095 -45957.815646355695
-33471.968001934016 -45976.52813999706
-33478.874587939674 -45995.24208391576
-33485.7794760512 -46013.95747738145
-33492.68266640188 -46032.67431966428
-33499.58415912506 -46051.3926100348
-33506.483954354095 -46070.11234776404
-33513.3820522224 -46088.83353212347
-33520.2784528634 -46107.55616238499
-33527.17315641056 -46126.280237820974
-33534.06616299738 -46145.00575770421
-33540.957472757385 -46163.73272130795
-33547.84708582415 -46182.461127905895
-33554.73500233126 -46201.19097677218
-33561.621222412345 -46219.92226718139
-33568.50574620106 -46238.65499840856
-33575.3885738311 -46257.38916972915
-33582.26970543619 -46276.12478041908
-33589.14914115008 -46294.8618297547
-33596.02688110656 -46313.60031701282
-33602.90292543944 -46332.34024147067
-33609.77727428257 -46351.08160240595
-33616.64992776983 -46369.824399096775
-33623.52088603513 -46388.568630821705
-33630.3901492124 -46407.31429685975
-33637.25771743563 -46426.06139649036
-33644.1235908388 -46444.80992899341
-33650.987769555955 -46463.55989364924
-33657.850253721146 -46482.3112897386
-33664.71104346847 -46501.06411654271
-33671.57013893206 -46519.818373343194
-33678.42754024604 -46538.57405942214
-33685.28324754461 -46557.33117406207
-33692.13726096198 -46576.08971654593
-33698.989580632384 -46594.84968615712
-33705.84020669009 -46613.61108217946
-33712.689139269394 -46632.37390389721
-33719.53637850462 -46651.138150595085
-33726.38192453013 -46669.90382155821
-33733.2257774803 -46688.67091607216
-33740.067937489555 -46707.43943342293
-33746.90840469232 -46726.20937289697
-33753.74717922308 -46744.98073378115
-33760.58426121632 -46763.75351536278
-33767.419650806565 -46782.5277169296
-33774.253348128375 -46801.30333776978
-33781.085353316324 -46820.08037717192
-33787.91566650502 -46838.85883442507
-33794.7442878291 -46857.63870881869
-33801.571217423225 -46876.41999964268
-33808.396455422095 -46895.20270618739
-33815.22000196042 -46913.98682774355
-33822.04185717295 -46932.77236360239
-33828.86202119445 -46951.559313055506
-33835.68049415972 -46970.34767539496
-33842.49727620358 -46989.13744991323
-33849.312367460894 -47007.928635903234
-33856.125768066515 -47026.7212326583
-33862.93747815536 -47045.51523947222
-33869.747497862365 -47064.310655639165
-33876.555827322474 -47083.107480453764
-33883.362466670675 -47101.90571321107
-33890.16741604197 -47120.705353206555
-33896.9706755714 -47139.50639973613
-33903.772245394015 -47158.308852096125
-33910.572125644896 -47177.11270958329
-33917.37031645915 -47195.91797149481
-33924.16681797192 -47214.72463712828
-33930.96163031836 -47233.53270578174
-33937.75475363365 -47252.34217675364
-33944.54618805299 -47271.15304934286
-33951.335933711634 -47289.96532284869
-33958.123990744825 -47308.77899657088
-33964.91035928784 -47327.59406980956
-33971.695039475984 -47346.410541865305
-33978.47803144459 -47365.228412039105
-33985.259335329014 -47384.04767963238
-33992.03895126463 -47402.86834394696
-33998.81687938683 -47421.69040428511
-34005.59311983105 -47440.5138599495
-34012.36767273273 -47459.33871024323
-34019.14053822735 -47478.16495446982
-34025.91171645039 -47496.99259193321
-34032.681207537375 -47515.82162193776
-34039.449011623845 -47534.652043788235
-34046.21512884537 -47553.48385678984
-34052.97955933752 -47572.317060248184
-34059.7423032359 -47591.15165346929
-34066.50336067616 -47609.98763575962
-34073.26273179393 -47628.82500642604
-34080.02041672491 -47647.66376477583
-34086.77641560478 -47666.50391011669
-34093.53072856926 -47685.34544175673
-34100.283355754094 -47704.18835900449
-34107.034297295046 -47723.03266116891
-34113.78355332789 -47741.87834755936
